word,freq
덕혐들,1
갔을텐데,1
mary,1
따우,1
짜증났는데,1
그래네,1
8.86일,1
세네,1
쥐어서,1
내보내는데,1
가실,1
떨어뜨리기에,1
성종,1
띄더라,1
유명해질,1
메말라서,1
궁금하기도,1
의하게,1
담기란,1
힘들었나보다,1
들어있었다,1
섬기기,1
불가하단,1
도르였어도,1
8.79,1
싸는게,1
먹어주네,1
마르케스,1
쥐뢀,1
type,1
절묘함,1
몸캠,1
벼렷다,1
허수,1
만든거잖아,1
네모선장,1
같다나만,1
올려놓지,1
ㅎㅎㅎㅎㅎㅎㅎ,1
이렇다니까,1
충공깽,1
떨어지진,1
곱씹우면,1
durtlakwdkdiwl,1
ㅄㄷㅇ,1
몰라고,1
야할려면,1
야하든지,1
어색하다어,1
삭해,1
맞다이는,1
줏,1
아니면서도,1
했다는지,1
꼬았어,1
무리인듯,1
무릇,1
딴나는,1
뿌려주는대,1
못잡게,1
해에서,1
세하면서까지,1
않는것처럼,1
본위,1
작야,1
담백하네요,1
휼륭했을듯,1
의슴,1
맞서게,1
그롷듯,1
빔다는,1
전희주,1
41회,1
인천공항,1
분이던데,1
알겠던,1
당연한듯이,1
우아하,1
부릴수,1
찾아오시오,1
좋도,1
내스,1
타일,1
최희,1
나오시길,1
읽기에만,1
올라올,1
말한데,1
서울역,1
채웠을,1
좋겠드,1
텔레비젼,1
황당하기보다,1
등용문,1
잘되지,1
짓트,1
도막,1
씩주고그랫음,1
뽑힐만,1
가졌던건,1
같더냐,1
뱍,1
재미없을까,1
만들기만,1
페르시아,1
인도사람,1
주고도,1
채야,1
엮냐,1
조급하고,1
누리세요,1
ㅏㅋㅋㅋ,1
챔피언스,1
가지예들중의하나일뿐,1
벗겨진건,1
멈췃어,1
눈물날만큼,1
웃고있냐,1
살러라,1
부르가,1
가능했다는,1
부실했음,1
아리조나,1
위관,1
탑자,1
쓰시길,1
가면못,1
상냥하고,1
영합,1
살벌하다,1
넘어섰다고,1
타는건데,1
서지담,1
오지랍,1
넓다는,1
걸리거나,1
찔리면,1
드시지,1
성계,1
덮었다고나,1
억지스럽잖아,1
떠났지만,1
★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★,1
싸울래요,1
빨랐어도,1
없어야겠다,1
안다하는,1
달렸다오,1
욕먹을려고,1
급삘,1
꽂힘,1
죽는듯이,1
반등,1
노린다니까,1
털보,1
재중이,1
★☆,1
^______^,1
어우러진것이,1
올려줄거에요,1
심오해요,1
그렇다고요,1
봐봣더,1
모를수가,1
흥미로울듯,1
유명해지면,1
되있구요,1
힘드시겠네요,1
긴말안한,1
저럴수,1
꾸며진거,1
ee,1
섹시해서,1
모라토리엄,1
제동,1
걸겠지,1
잣던,1
겼어요,1
모성은,1
가르치나,1
잘알려,1
모아지는,1
치다니,1
5.58,1
쨉,1
읽지못하고,1
나라인건,1
살아이도,1
.^__^/,1
넌왜,1
괴로워를,1
성공한것,1
만드나,1
켠으로,1
고세,1
에게서는,1
수수함,1
스러웠어,1
aworks,1
돌아갔으나,1
외간,1
만났으나,1
따이고,1
있거든,1
놉니다,1
들이지,1
송두율,1
시민권,1
사법,1
동안허리아프다고거의훈련다빠지고뺑기치는쓰레기맞후임이,1
좋아해주엇다,1
봣겟,1
다는건,1
뿜어,1
식었던,1
어울렸겠다,1
다양함요,1
CNM,1
별세,1
임디,1
기다려지게,1
만들었다고는,1
많이하는데,1
간지나는데,1
조송,1
가라앉고있는,1
넵튠,1
낭비하긴,1
..-.-,1
지켰다,1
퍼셀,1
캐였음,1
아쉬었어,1
전영화라고해도,1
빠지지를,1
믿으시는,1
볼거다라고,1
보살펴,1
주시리라,1
보러니,1
다녔고,1
받아치고,1
조로증,1
미스타손,1
휘드르,1
이기욱,1
찰지네요,1
졌다고,1
나쁘리란,1
드리지요,1
퍼온말,1
드러나있고,1
깔울,1
남더라,1
손튼,1
상반기에,1
망하고있는,1
내세,1
식상해요,1
광견병,1
예방접종,1
잘생겼구,1
HEADS,1
WILL,1
지루하군요,1
쫘,1
악영씨었,1
노점상,1
이즘,1
실형,1
구질구질해졌다,1
가능한것인가,1
bk,1
인도차이나,1
자였고,1
살아있을까,1
멋있을줄,1
요쿠르트,1
거닷,1
잘안다,1
살렸네요,1
맞더군,1
믿어지지가,1
삼았지만,1
껄렁하고,1
숨은진주,1
봅아야,1
이렇더라,1
잼있었지,1
있을꺼야하고,1
출중한데,1
강렬한데,1
보일수도,1
홀라당,1
뒹구느,1
떨어져야,1
느낀다는,1
꼬이는,1
건수,1
돋을건데,1
받을지,1
궁금해지네,1
버렸을지도,1
초대권,1
토를,1
윈도폰,1
배고플,1
댄싱히어로,1
아진짜쫭쫭쫭,1
울퍼지는,1
붙잡혀서,1
포차,1
몰려다니,1
무습다,1
어린냔,1
바람나게,1
걸려가지곤,1
쓸줄,1
만드느,1
다니것나,1
가더라니,1
그랬네,1
타켓으로,1
대들보,1
어쩌겠단,1
못자겠음,1
난마,1
막춤,1
재밋게,1
보고싶지는,1
ㅜㅜㅜㅠ,1
울었나요,1
엮을라하,1
떨굽시다,1
특이했음,1
어두침침하고,1
나눠주면,1
망할텐데,1
남았다는,1
HELLO,1
변할려나,1
남기게끔,1
보여줬었던,1
말아먹다니,1
꼬아놨,1
디지다,1
기댈를,1
후호막,1
주였던,1
",.^^",1
때우자,1
올리느라,1
애썼겠다,1
맞추어야,1
박민수,1
슬퍼졌다,1
조앟,1
버려가며,1
그러고있으니,1
한철수,1
우르르,1
집가서,1
최규식,1
알수있고,1
되옵니다,1
거대했다,1
GON,1
개운치,1
읽은거구만,1
애묘,1
진하고,1
다채롭,1
브릿영화,1
Tlqkf,1
qudtlsrkxdms,1
wjaeh,1
dkRkdnj,1
빠빠,1
지었으니,1
갔구만,1
하려하는거지,1
같넿,1
네델란드,1
닿다,1
2.25,1
설렜잖아,1
이었는가,1
놀랐지만,1
썰렁해도,1
좋아하는디,1
볼만헀음,1
리어왕,1
안됬겠지,1
>?<,1
싶었어,1
될수있는지,1
따지는지,1
필요했었으면어,1
기발하면서도,1
다라는것,1
보여준다지만,1
망가져가는,1
상봉,1
비정함,1
넘길래,1
샹돈,1
신선하기는,1
황당하면,1
신선한거야,1
좀아니였습니다,1
아까웟다,1
않앗기에,1
어떡케,1
질러도,1
해주려고,1
동일하니,1
아슬,1
아슬한,1
핬는데,1
핍,1
힘들고다,1
치게만,1
겁남,1
어벤젼,1
xOOO,1
있어주면,1
딥빡,1
gets,1
재밌있다,1
떠시고,1
~!!!!',1
길게하지말고,1
4~50,1
하시겠습니까,1
묻는것과,1
받았구요,1
ㅎㄹ,1
알꺼다,1
존웨인,1
들하시지,1
천희,1
오겠다하고,1
끝나기전에,1
0.0,1
틀리게나,1
지긋지긋하네,1
막나가려면,1
먼다,1
싫어하겠군,1
였었네요,1
담아져있다,1
엿같으,1
올라설만,1
솀,1
혼마,1
메이코,1
apsa,1
2013.09,1
16:56,1
지려요,1
~~*^^*,1
혜안,1
자습,1
널지오,1
쇄키,1
간결하지만,1
찍히고,1
김재환,1
후빨,1
월북,1
맹탕물,1
~~~~~!!!,1
채식주의자,1
잘났수,1
달콤하기,1
예쁜지,1
털음,1
엇갈려,1
회환,1
조잡하냐,1
달라붙는다,1
꽂힐지도,1
조심하자,1
찌푸려지더라,1
쉐이크,1
개뼉다귀,1
노우치,1
토해,1
노스웨스트항공,1
재밋없음,1
좋았다다만,1
담기지,1
보여주곤,1
빠르지도,1
느리지도,1
붙잡는구나,1
kidding,1
광훈,1
만난것이,1
천운,1
밝히고자,1
들라나,1
신선하구만,1
carpet,1
tumor,1
..........................................................................................,1
살아있었음,1
미치겠어요,1
해주셔서요,1
20억원,1
일줄만,1
은줄,1
축척,1
백색,1
위압,1
사망케,1
앗아가는구나,1
유노,1
젊었었네,1
들이있다니,1
침상,1
뇌까릴떄,1
용두,1
조잡하지만,1
찍으라고,1
"...@,.@",1
급한데도,1
미국군,1
써와,1
레코드,1
삿,1
샹것들,1
나앗습니다,1
떤데,1
아는것,1
돼있어서,1
무섭다는지,1
괜찮았어도,1
보진말아야겠다,1
끊기질,1
하키,1
올리셨네,1
찾아갔다가,1
무능해,1
알려줘라,1
관염,1
버려지네요,1
시끄럽던,1
조용했던,1
엔조이,1
늦었다는,1
먹하죠,1
페데,1
벅차올랐다,1
???????????????....,1
안아주는,1
질렀을거다,1
반성만,1
없겟네요,1
진격의거인,1
텔포,1
흘리는것까지,1
달렸지만,1
용자가,1
스크는그닥,1
바라고여,1
바꾸시길,1
지르려고,1
모른는,1
식히고,1
{}{}{}{}{},1
캡처,1
아름다우세요,1
나열할,1
몰는,1
꺼내지마,1
생겼다는거,1
벗어두,1
떠나라는,1
말이있습니다,1
낯설다,1
잊지말자는,1
지독해,1
끈나냐고,1
칭얼,1
나셨다,1
논힐,1
미치겠,1
모더니즘,1
carry,1
weight,1
샬림,1
웃기고있네,1
ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,1
편인줄,1
아닌가싶네요,1
..??;;;,1
카네기홀,1
캡이죠,1
높은거더라,1
샤우리,1
충분할,1
흐르지만,1
뜨는것만으로도,1
완젼짱이던뎃,1
접시리,1
가스파르,1
충분했네요,1
不好,1
민망하긴,1
쓰고우는것도,1
긴밀한,1
재밋을듯,1
뚜렷해,1
보있네요,1
어떄,1
뻔뻔스런,1
사람떄문,1
머물러있나,1
직관,1
사과받아야,1
싸하네,1
마우스피스,1
돈텔,1
특별함은,1
안좋내요,1
보신전쟁,1
둠이란,1
했다니깐,1
부족하다니깐,1
알아주라,1
차악,1
걸려있는,1
싶은말을,1
동침,1
생겼,1
되찾아와,1
흘리고싶,1
달래주는,1
입관,1
비지니스석,1
똑같고요,1
레자,1
낭비하지마라,1
슬러러,1
진위,1
조진,1
무서울까,1
넣어놨냐,1
까하고긴,1
장하던,1
꾼다는,1
생식기관,1
내줄수있다고,1
삭았음,1
주더라고요,1
적든가,1
꿋꿋함이,1
깨네고,1
julie,1
유튭,1
캐맄,1
삑,1
사리해,1
넘이라,1
끌고와,1
아끼네,1
쓴것인가,1
ㅏㅁ,1
..?),1
날라오고,1
달라져,1
2013/9,1
컬투,1
파혼,1
멋있는가,1
귀엽던,1
무지하지만,1
밋게봣었,1
왕강추,1
ㅏㅓ,1
묶은거가,1
내세우나요,1
올까봐,1
유치하게만,1
이종필,1
맨대,1
재밌엌,1
귀엽닥,1
번한거,1
~~~~~~~~~~~~~~~~~~~~~~~~~~~,1
특이하기에,1
......!!!!,1
김동리,1
쓰신건,1
깨네요,1
진부한데다가,1
벙벙한게,1
헬캣,1
장꿈,1
앰블런스소리,1
뱉고싶은,1
빠져나왔다,1
안전교육,1
치레,1
해보이려는,1
Alex,1
">,<",1
나레티브,1
펀트,1
화끈해야지,1
만나기란,1
Adrien,1
뛰겠지,1
지루하게하고,1
뒤집을려니,1
말을못해,1
하긴하는데,1
간편,1
고제,1
무뚝뚝함에,1
오죽하겠나,1
버틸것이다,1
판지,1
밀덕임,1
메진,1
XY,1
표건,1
조를까봐,1
먼말이여,1
cant,1
shiva,1
길기,1
몰두하게,1
불가피,1
카스트,1
없는자,1
웃겠습니다,1
내느니,1
섀런,1
미뤘던,1
있십,1
이뿌더랑,1
파일를,1
컨버터,1
인코딩,1
튀겨가며,1
찬티글,1
왔는가,1
치십니다,1
망하며,1
얻었,1
하시나여,1
않는거냐,1
이랬구나,1
드러냈다고,1
나오듯,1
유전체,1
늘어났겠지,1
수여,1
높지다운,1
충실한데,1
나오긴하지만,1
불렛,1
넘쳤던것은,1
이러세요,1
될지를,1
칠더스,1
주고싶,1
차있어서,1
갇혀있는게,1
현명함은,1
이동해,1
귀여미,1
강지석,1
미주리호,1
네이비실,1
하던데여,1
쒜레기,1
행복해지려는데,1
크아노,1
길어진,1
좋하지만,1
잠길려고,1
풀엇구,1
왕지,1
얘전,1
하셨는대,1
화하시네요,1
간사한게,1
이렇다니,1
막혀요,1
지루하긴하다,1
멍텅함,1
흐린다,1
화하면,1
걸렀는데,1
비슷할꺼,1
쓸려면,1
이철하,1
무명인,1
특수본,1
본이야,1
즐딸,1
허비는,1
그리운건,1
행복하구,1
괜찮앗고,1
활발한,1
살리다니,1
안녕하세,1
다녀오시죠,1
시려는지요,1
마쳐서,1
도라하내요,1
타고다니고,1
올릴래,1
몬데,1
찬앗다,1
따라올것이,1
망하리라,1
심심할대,1
들이줄,1
섰는데,1
바넬,1
화려하거나,1
부담스럽거나,1
망쳣다,1
혼났나,1
얼굷본다,1
다른거하면,1
하겠답시고,1
많아지게,1
좋아한다더니,1
개노답이거,1
알앗고,1
파헤친다는,1
겔러그,1
잼있어지네요,1
하구이,1
선필,1
외워서,1
졸렬했음,1
남고였고,1
은나왓으려,1
WHAT,1
ELSE,1
벗은건,1
나왔어야지,1
시킨다고,1
비웃다가,1
하고싶어진다,1
만지냐고,1
재미있겠다는,1
에게다,1
콩알,1
잘산다는,1
세라면서,1
뭐랄가,1
미은,1
박히셧,1
찍으셧나,1
망가지게,1
짼다,1
사랑스럽긴,1
벌고싶소,1
따라하는건,1
탈질,1
부르는세,1
고요하게,1
어쭙잖게,1
페데리코역,1
Vita,1
Bella,1
털리네,1
끊기게,1
망가지다니,1
tb,1
????!????!??!????!????!??!????!????!??,1
쓰고있는데,1
현모양처,1
일부종사,1
먹었단,1
전만,1
몰고가네요,1
탐험가,1
살고있단,1
시스타,1
찟긴데,1
꾸겨놓고,1
고치는건,1
고침,1
즉각,1
나쁘,1
새롭다고,1
싫어진시,1
원망하면서,1
만드신거,1
죽기전,1
야하단,1
가여웠다,1
부릴,1
통쾌했음,1
재밌어지는거야,1
안이함,1
바둑기사,1
껌벅,1
활주로,1
격납고,1
우습긴,1
넣냐,1
울것,1
성공했다고,1
속일텐가,1
감미롭네요,1
뿌리시니까,1
더나요,1
일인진,1
졸렬하군요,1
marvelous,1
재미없는거다,1
해주고있지,1
움직였어요,1
이설아,1
장혜진,1
이진아,1
했을것이란,1
없어지,1
+!!,1
내려오기,1
늙었는데,1
넘을수가,1
많으셨고,1
시컨스,1
짬퐁,1
신나네요,1
악랄해지는,1
쓰렸다,1
환하다,1
같아말하는데,1
깨지못,1
마시는거,1
진여,1
위작,1
450만,1
↓↓,1
물었고,1
"?&""",1
암울했다,1
따지지만,1
자능,1
천박한것,1
텅빔,1
트럼,1
존립,1
흔들리는건데,1
징조,1
부복,1
배고프던지,1
부수는것이,1
그럼이만,1
야옹,1
겁났다,1
죽어라는,1
입은것,1
건전한것,1
워워,1
어캄,1
것외,1
늘씬,1
불다,1
착하더라,1
존노,1
찍는데도,1
울적할,1
(?..)...,1
쯤보면,1
해면,1
나온다거,1
못갓,1
그리더라도,1
알력,1
들이세요,1
다가왔을지,1
매기는거지,1
노블레스,1
가보던,1
벌지는,1
에브리데이,1
재이있,1
뚱함과,1
기대해서는,1
좋앜,1
×÷,1
=%??,1
☆★♡♥,1
")(*&^/~#@!-'"""":;,?`_\\|<<>{}[]???$",1
■●○,1
°◆※¤《■》》》》¡¿,1
¿※◆,1
?_\__?,1
|||<><><>??{,1
},1
입네다,1
안알랴줌,1
질립니다,1
불행해질,1
무서웠었다구요,1
들어간건데,1
가합시다,1
뜨다,1
않앗을텐데,1
리벤지,1
웃겻는데,1
떴네요,1
이자웅,1
모르겠는데시져,1
연약함을,1
싶든,1
스페이스잼,1
메가톤,1
소쟈,1
잘살려내지,1
`-',1
듣고싶을,1
즐기세요,1
든듯,1
2~40,1
유창하세요,1
늘어났지만,1
막던졌다,1
거북했었음,1
좀하시길,1
어젠정말쉣,1
불쌍하니까,1
잇을꺼,1
넘이며,1
ㅋㅋㅋㅌ,1
가실줄을,1
올라갔을가,1
난돈,1
동완,1
박욱,1
이끌리다,1
더다운,1
작은방,1
심일,1
더하였다,1
남았길래,1
기대하겠냐,1
씐나네,1
귀욤귀욤,1
나을게,1
익숙함이,1
포근하다,1
휴스톤,1
끝난줄도,1
두번봣음,1
>>>>->>>>->>>>->>)>>,1
완젼조,1
무뚝뚝한,1
미우하,1
감긴,1
귀여오,1
띠용,1
실망했수다,1
바라보았다,1
knocked,1
쟎,1
궁금해지는거,1
가보고있는데,1
무거워지고,1
지치네요,1
빼앗았네요,1
쓰러지는것도,1
아쉬었어요,1
강변북로,1
차뒤,1
운전자,1
야하는데,1
번재,1
남는것은,1
랩터,1
곤곤,1
유쾌해,1
화끈하기라도,1
테터,1
짜여졌다,1
블렉,1
진부함에,1
조퇴,1
0.1초,1
노리기,1
덮네,1
오는대,1
느끼대,1
에이프럴,1
걸릴만,1
매니아라는데,1
노팅,1
침범,1
........;,1
또왜,1
지르시나,1
괜찮을지,1
허무함이란,1
잼쎠,1
마린시티,1
불나면,1
하실라,1
이쁘시던가요,1
가질수있는,1
풀었구만,1
젤위거빠들,1
해준건,1
애청햇던,1
됫지,1
딱하니,1
어울릴것,1
마는것,1
알아볼수,1
팰,1
팔만,1
괴롭게,1
맹드러,1
숨지,1
걸렸는데도,1
흘릴것,1
유단,1
폴란,1
자랑스러웠습니다,1
잔잔합니당,1
공업고등학교,1
헐까,1
풕,1
있더라고요,1
와싱와호,1
두싱,1
성해져,1
갈릴수,1
끼고있는,1
보이는듯,1
둘이였지만,1
아깝데,1
넉넉하시거나,1
population,1
던져줘서,1
きもかった,1
썸딩,1
되가지만,1
나긴하지만,1
펼쳤다,1
가르친다,1
들뜨지마,1
쌩뚱맞진,1
치열해지고,1
무너지면이,1
보니다시,1
주고싶어요,1
수완,1
박지르면서,1
벌려고하고,1
만들었내요,1
윽박,1
뽑아주는듯,1
20달러,1
표효,1
드스,1
..!~~~!!!~~~~,1
화끈했다,1
깎으로,1
힘들어하고,1
싫다고하시는,1
되는거잖아요,1
이주철,1
끝냈어요,1
육류,1
콩고기,1
하게타카,1
이토히로부미,1
나온것이며,1
먹을라,1
냉정한게,1
뿌쥐,1
161,1
재밌을수가있지,1
모아놓았다는게,1
사실이었군,1
받았다이말,1
리환,1
빈이도,1
빈이는,1
죽는다는건,1
키즈리턴,1
됬긔,1
찾아야겠어요,1
렙틸,1
무사시,1
????/?,1
싶어져,1
답답하구,1
바람이겠지,1
신실하신,1
하시리,1
dksthslghqzlsttmrk,1
dudghkfmf,1
tkffuTek,1
캅스,1
막힙니다,1
존말,1
꼬였다,1
살아있구나,1
뷔작,1
드롭,1
천억,1
안맛,1
망했답니다,1
나왔을지도,1
뭐라고하는지,1
나올련,1
남로당,1
설리번,1
들었다네,1
차이나긴,1
설계도,1
그려주고,1
거소,1
가있지,1
왜봣을까,1
굉장했겠지만,1
끼치던,1
봤드만영,1
잔브,1
Core,1
잼있었는지도,1
럭키루,1
에쵸티,1
찾아보기도,1
않을지라도,1
같기는하는데,1
걸판,1
주는것은,1
오글거렸던,1
물올,1
랐슴,1
넘어설수있는,1
광고지,1
페널티,1
뜨하,1
끼야아아아아아,1
감명깊엇어,1
예민하다,1
스웨터,1
양배추,1
내려치고,1
97,1
레릭,1
09,1
들을수도,1
적확하고,1
피스토리우스,1
맞췄다지,1
마르쿠스,1
아우렐리우스,1
콤모두스,1
쓰신만큼,1
DO,1
PINK,1
듣다사,1
난다라고,1
살림살이,1
나아지려고,1
그러는가,1
말하나하나,1
때젤루잼,1
재방볼땐뒤,1
들건,1
떠올리실수있는,1
모자란데,1
같는데,1
멀어지려는,1
재밌다라고,1
하나같이다,1
아까웠다면서,1
나왔는가,1
댈지,1
재밋엇삼,1
재밋겟다아,1
못봣는데,1
재밋을듯해,1
웨건,1
놔네,1
1조,1
다니던가,1
차가와도,1
비켜가겠지,1
160억,1
액숀물,1
환청,1
나오셨네,1
줘야하지만,1
웃긴지,1
남다못해,1
긴말안하겠습니다,1
쏴야,1
인터네셔널,1
알맞다고,1
주었다고,1
귀신의집,1
좀아니잖아,1
얕게,1
살려주네,1
빠져있느라,1
용감함이,1
북구,1
대단하더라,1
애매하지안았냐,1
ㅅㄹㄱ,1
해보았느냐,1
빨아내는,1
능숙한,1
칼잡이,1
혜주,1
들국화,1
피었는데,1
아니다하고,1
쫓아가서,1
살얼음,1
최태성,1
유쾌했는데,1
피부색,1
짬내서,1
비슷하다는,1
맛있지만,1
내야하는거아냐,1
살안,1
찌는게,1
야식,1
낚이자,1
무서울줄이야,1
묵직했고,1
화러했다,1
못버티고,1
먹거나,1
가지기,1
새해,1
의선,1
입견,1
살려나가는게,1
아니건만,1
불규칙한,1
놀구있다,1
괴시,1
내려하지만,1
불러줘도,1
돌아와도,1
따라올자,1
성가대,1
알았었다는,1
칼베,1
봤구,1
바쁘네,1
통쾌하다고,1
박고싶,1
레얼,1
완전욱겨,1
춤추러가는,1
얽혀진,1
어려울만큼,1
선보였다,1
undertand,1
introduction,1
alba,1
maincharacter,1
버리라는,1
이길듯,1
말입니댜,1
끌어줄수,1
재미없는구요,1
알았소,1
ㅍㅍㅍ,1
참신하려한,1
게스,1
생겼나를,1
채우냐,1
수상했는지,1
많이줘서,1
폐교,1
폐교씬,1
잊지말라,1
춤출래요,1
섹시함으로,1
붇였,1
시집가겠냐,1
강한지,1
후련해지는,1
쓰신다,1
할꺼지,1
쿼리,1
쉽네잉,1
햇볕,1
불쾌하기,1
장엄하게,1
죽어줘,1
내보내든가,1
먹으셔,1
망했을꺼,1
만드는거니,1
깔았나,1
괴물씬,1
유흑,1
삼류스멜,1
덜한,1
만들었다기,1
멍청할,1
전자기유도,1
매티,1
나았을텐데,1
때리러,1
갈테다,1
박은영,1
너무한것,1
다는말이,1
저런것이,1
뛰어다니면서,1
돌하는줄아나,1
정관,1
천하는,1
자느,1
VFX,1
알츠,1
안사,1
하잖거야,1
priaphos,1
싫어주는,1
넥더키,1
만들어졌나요,1
멍청할수가,1
알겟네요,1
검술씬,1
윤유선,1
책망,1
cnn,1
7080년,1
영류왕,1
놓게만,1
전이라는,1
아쉬울것이,1
일꺼라,1
